resale_price,year,month_Jan,month_Feb,month_Mar,month_Apr,month_May,month_Jun,month_Jul,month_Aug,month_Sep,month_Oct,month_Nov,month_Dec,postal_2digits_05,postal_2digits_08,postal_2digits_09,postal_2digits_10,postal_2digits_12,postal_2digits_13,postal_2digits_14,postal_2digits_15,postal_2digits_16,postal_2digits_18,postal_2digits_19,postal_2digits_20,postal_2digits_21,postal_2digits_26,postal_2digits_27,postal_2digits_30,postal_2digits_31,postal_2digits_32,postal_2digits_33,postal_2digits_35,postal_2digits_36,postal_2digits_37,postal_2digits_38,postal_2digits_39,postal_2digits_40,postal_2digits_41,postal_2digits_42,postal_2digits_43,postal_2digits_44,postal_2digits_46,postal_2digits_47,postal_2digits_50,postal_2digits_51,postal_2digits_52,postal_2digits_53,postal_2digits_54,postal_2digits_55,postal_2digits_56,postal_2digits_57,postal_2digits_59,postal_2digits_60,postal_2digits_61,postal_2digits_64,postal_2digits_65,postal_2digits_67,postal_2digits_68,postal_2digits_73,postal_2digits_75,postal_2digits_76,postal_2digits_79,postal_2digits_82,town_ANG.MO.KIO,town_BEDOK,town_BISHAN,town_BUKIT.BATOK,town_BUKIT.MERAH,town_BUKIT.PANJANG,town_BUKIT.TIMAH,town_CENTRAL.AREA,town_CHOA.CHU.KANG,town_CLEMENTI,town_GEYLANG,town_HOUGANG,town_JURONG.EAST,town_JURONG.WEST,town_KALLANG.WHAMPOA,town_MARINE.PARADE,town_PASIR.RIS,town_PUNGGOL,town_QUEENSTOWN,town_SEMBAWANG,town_SENGKANG,town_SERANGOON,town_TAMPINES,town_TOA.PAYOH,town_WOODLANDS,town_YISHUN,Remaining_lease,floor_area_sqm,max_floor_lvl,storey_range_01.TO.03,storey_range_01.TO.05,storey_range_04.TO.06,storey_range_06.TO.10,storey_range_07.TO.09,storey_range_10.TO.12,storey_range_11.TO.15,storey_range_13.TO.15,storey_range_16.TO.18,storey_range_16.TO.20,storey_range_19.TO.21,storey_range_21.TO.25,storey_range_22.TO.24,storey_range_25.TO.27,storey_range_26.TO.30,storey_range_28.TO.30,storey_range_31.TO.33,storey_range_31.TO.35,storey_range_34.TO.36,storey_range_36.TO.40,storey_range_37.TO.39,storey_range_40.TO.42,storey_range_43.TO.45,storey_range_46.TO.48,storey_range_49.TO.51,total_dwelling_units,X1room_sold,X2room_sold,X3room_sold,X4room_sold,X5room_sold,exec_sold,multigen_sold,studio_apartment_sold,X1room_rental,X2room_rental,X3room_rental,other_room_rental,mature,flat_type_1.ROOM,flat_type_2.ROOM,flat_type_3.ROOM,flat_type_4.ROOM,flat_type_5.ROOM,flat_type_EXECUTIVE,flat_type_MULTI.GENERATION,flat_model_2.room,flat_model_adjoined.flat,flat_model_apartment,flat_model_dbss,flat_model_improved,flat_model_improved.maisonette,flat_model_maisonette,flat_model_model.a,flat_model_model.a.maisonette,flat_model_model.a2,flat_model_multi.generation,flat_model_new.generation,flat_model_premium.apartment,flat_model_premium.apartment.loft,flat_model_premium.maisonette,flat_model_simplified,flat_model_standard,flat_model_terrace,flat_model_type.s1,flat_model_type.s2,Dist_nearest_GHawker,nearest_ghawker_no_of_cooked_food_stalls,nearest_ghawker_no_of_mkt_produce_stalls,nearest_ghawker_no_of_stalls,Dist_nearest_mall,no_malls_0.5km,no_malls_1km,no_malls_2km,Dist_nearest_beach,beach_within_2km,Dist_nearest_waterbody,waterbody_within_2km,Dist_nearest_CC,Dist_nearest_station,NSL,EWL,NEL,CCL,DTL,TEL,LRT,unique_no_mrt_0.5km,unique_no_mrt_1km,Dist_nearest_primary_school,Nearest_primary_school_gender_BOYS..SCHOOL,Nearest_primary_school_gender_CO.ED.SCHOOL,Nearest_primary_school_gender_GIRLS..SCHOOL,no_primary_schools_1km,no_primary_schools_2km,Dist_nearest_GAI_primary_school,Nearest_GAI_primary_school_gender_BOYS..SCHOOL,Nearest_GAI_primary_school_gender_CO.ED.SCHOOL,Nearest_GAI_primary_school_gender_GIRLS..SCHOOL,no_GAI_primary_schools_1km,no_GAI_primary_schools_2km,Dist_nearest_G_primary_school,Nearest_G_primary_school_gender_CO.ED.SCHOOL,Nearest_G_primary_school_gender_GIRLS..SCHOOL,no_G_primary_schools_1km,no_G_primary_schools_2km,Dist_nearest_secondary_school,Nearest_secondary_school_gender_BOYS..SCHOOL,Nearest_secondary_school_gender_CO.ED.SCHOOL,Nearest_secondary_school_gender_GIRLS..SCHOOL,Dist_nearest_GAI_secondary_school,Nearest_GAI_secondary_school_gender_BOYS..SCHOOL,Nearest_GAI_secondary_school_gender_CO.ED.SCHOOL,Nearest_GAI_secondary_school_gender_GIRLS..SCHOOL,Dist_nearest_G_secondary_school,Nearest_G_secondary_school_gender_BOYS..SCHOOL,Nearest_G_secondary_school_gender_CO.ED.SCHOOL,Nearest_G_secondary_school_gender_GIRLS..SCHOOL,Dist_nearest_jc,Dist_nearest_GAI_jc,Dist_nearest_G_jc,Dist_nearest_polytechnic,Dist_nearest_university,Dist_nearest_hospital,Nearest_hospital_ownership_Non.profit,Nearest_hospital_ownership_Private,Nearest_hospital_ownership_Public,Dist_nearest_A_hospital,Nearest_A_hospital_ownership_Non.profit,Nearest_A_hospital_ownership_Private,Nearest_A_hospital_ownership_Public,Dist_CBD,Dist_nearest_ADF,ADF_within_0.5km,ADF_within_1km,ADF_within_2km
520000,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94,93,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,56,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.295557,66,120,186,0.5031826,0,1,5,3.118572,0,3.058591,0,0.4711783,0.2351278,0,0,0,0,0,0,1,1,2,0.3142528,0,1,0,5,19,0.7422626,0,1,0,1,2,0.3142528,1,0,4,17,0.4422967,0,1,0,0.9097166,0,0,1,0.4422967,0,1,0,5.118869,6.08325,5.118869,5.556388,9.715043,0.3963065,0,0,1,0.3963065,0,0,1,13.41686,2.55567,0,0,0
480000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,107,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5009074,45,99,144,0.8742371,0,3,5,3.965311,0,1.711325,1,0.6242188,0.18569,0,0,0,0,1,0,0,1,1,0.2883089,0,1,0,3,14,0.5914821,0,1,0,1,4,0.2883089,1,0,2,10,0.627338,0,1,0,0.6778238,0,1,0,0.627338,0,1,0,3.024374,8.188191,3.024374,0.857029,2.590543,1.051924,1,0,0,1.149131,0,0,1,11.95672,2.756292,0,0,0
575000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,119,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3059688,50,100,150,1.039292,0,0,4,7.924754,0,3.775545,0,0.8518254,0.8838446,1,0,0,0,0,0,0,0,1,0.6033307,0,1,0,1,6,1.804711,0,0,1,0,1,0.6033307,1,0,1,5,0.6658488,0,1,0,1.944558,0,1,0,0.6658488,0,1,0,1.410993,2.683808,1.410993,1.182191,8.427074,2.258737,1,0,0,4.056132,1,0,0,9.841513,2.413234,0,0,0
620000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,75,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2059232,83,259,342,0.4016221,1,2,11,3.951402,0,4.113061,0,0.2373842,0.4054937,0,1,0,0,0,0,0,1,1,0.4873208,0,1,0,1,7,1.168152,0,0,1,0,1,0.4873208,1,0,1,6,0.7437925,0,1,0,1.3527,0,0,1,0.7437925,0,1,0,2.564728,2.564728,5.804357,6.548498,2.74059,0.7778211,0,0,1,0.7778211,0,0,1,2.329181,4.553662,0,0,0
378000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,92,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,0,36,316,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3332471,40,93,133,1.130303,0,0,6,3.367816,0,4.310728,0,0.2506492,0.5509922,0,0,0,0,1,0,0,0,3,0.3160247,0,0,1,3,6,0.3160247,0,0,1,3,4,1.730404,1,0,0,2,0.4755686,0,1,0,0.4755686,0,1,0,1.65453,0,1,0,2.46987,2.46987,2.53077,6.073111,4.39947,2.986218,0,1,0,2.986218,0,1,0,5.457273,0.9700361,0,1,1
550000,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,85,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,136,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.281613,48,147,195,0.9688069,0,1,3,1.89944,1,2.465447,0,0.432045,0.6068436,0,1,0,0,0,0,0,0,1,0.462145,0,1,0,2,7,0.8990719,0,0,1,1,2,0.462145,1,0,1,5,0.4120636,0,1,0,0.4120636,0,1,0,0.4152562,0,1,0,1.088661,8.619902,1.088661,2.267234,2.858938,1.813086,0,0,1,1.813086,0,0,1,10.99567,4.724578,0,0,0
795000,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66,146,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,80,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364767,45,99,144,0.4869536,1,3,4,3.399291,0,1.806133,1,0.4294227,1.01527,0,0,0,0,1,0,0,0,0,0.3786654,0,1,0,4,9,0.3786654,0,1,0,2,2,0.8242878,1,0,2,7,0.2961484,0,1,0,0.4438988,0,1,0,0.2961484,0,1,0,2.497472,7.716454,2.497472,1.075474,3.378748,2.004502,1,0,0,2.124372,0,0,1,12.18712,1.657288,0,0,1
330000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,91,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4293857,52,112,164,1.390237,0,0,3,7.226548,0,3.849682,0,0.4762754,1.381362,1,0,0,0,0,0,0,0,0,1.232976,0,1,0,0,4,6.463602,0,1,0,0,0,1.232976,1,0,0,4,0.6491942,0,1,0,2.713203,0,1,0,0.6491942,0,1,0,2.713203,2.713203,6.626858,1.089876,12.89295,7.469142,0,0,1,7.542775,0,0,1,19.83804,3.359833,0,0,0
818000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,88,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,279,0,0,106,134,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.182443,28,89,117,0.9203144,0,2,6,3.806612,0,5.995621,0,0.6140108,0.1938396,0,1,0,0,0,0,0,1,2,0.4491561,0,1,0,1,3,1.218819,0,1,0,0,1,0.4491561,1,0,1,2,0.5952741,0,1,0,1.361026,0,1,0,0.5952741,0,1,0,1.265782,1.265782,3.267756,2.341029,1.832409,1.540384,0,0,1,1.540384,0,0,1,6.406743,6.480756,0,0,0
438000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94,93,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,124,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.866961,36,0,36,0.7339077,0,1,3,4.245705,0,3.50108,0,0.6730937,0.2488535,0,0,0,0,0,0,1,1,1,0.1835948,0,1,0,4,9,1.217774,0,1,0,0,1,0.1835948,1,0,4,8,0.6704181,0,1,0,1.341082,0,1,0,0.6704181,0,1,0,4.332326,5.318113,4.332326,3.989059,11.02855,1.248006,0,0,1,1.379489,0,0,1,12.83955,3.157763,0,0,0
278000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,67,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,190,22,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.498955,80,0,80,0.6293932,0,3,3,1.218455,1,2.29851,0,0.6701021,0.9227927,0,1,0,0,0,0,0,0,1,0.7378959,0,1,0,2,4,1.356935,0,1,0,0,1,0.7378959,1,0,2,3,0.4272213,0,1,0,0.8961636,0,1,0,0.4272213,0,1,0,0.8961636,0.8961636,5.225505,1.816849,2.152485,2.840185,0,0,1,2.840185,0,0,1,10.33119,3.829293,0,0,0
618000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,113,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,64,32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.649682,45,99,144,0.6963745,0,4,5,2.74744,0,2.449185,0,0.6564527,0.965949,0,1,0,0,1,0,0,0,2,0.4476104,0,1,0,1,11,0.4476104,0,1,0,1,2,1.11301,1,0,0,9,0.9039955,0,1,0,1.027706,0,1,0,0.9039955,0,1,0,1.935398,8.099424,1.935398,1.722514,3.407182,2.247424,1,0,0,2.374846,0,0,1,12.80373,1.418111,0,0,1
350000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,82,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,109,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4272411,51,120,171,0.6953527,0,2,3,6.46426,0,4.470776,0,0.3871283,0.7667322,0,0,1,0,0,0,0,0,1,0.4195502,0,0,1,2,5,0.4195502,0,0,1,1,3,0.6717348,1,0,1,2,0.2968987,0,0,1,0.2968987,0,0,1,1.543748,0,1,0,2.224712,2.224712,5.184298,5.049121,7.328203,2.255599,0,0,1,4.61586,0,0,1,8.605394,2.607453,0,0,0
515000,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,107,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5345141,45,99,144,0.4597191,1,5,5,3.534412,0,2.626003,0,0.4132966,0.4931288,0,1,0,0,1,0,0,2,2,0.4161996,0,1,0,6,12,1.163799,0,1,0,0,3,0.4161996,1,0,6,9,0.3898597,0,1,0,1.159642,0,1,0,0.3898597,0,1,0,3.215779,8.991528,3.215779,1.743612,1.996611,0.8788005,1,0,0,1.002764,0,0,1,12.89768,2.859697,0,0,0
757000,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,95,112,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,75,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.528269,66,120,186,0.265188,1,2,6,3.864255,0,3.536181,0,0.3290253,0.2403562,0,0,1,0,0,0,1,2,3,0.4397162,0,1,0,7,19,0.4397162,0,1,0,1,4,0.5949548,1,0,6,15,0.4527506,0,1,0,0.4527506,0,1,0,0.5909027,0,1,0,5.026914,5.360035,5.026914,5.162048,9.40607,0.5254156,0,0,1,0.5254156,0,0,1,12.65655,1.853764,0,0,1
730000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,110,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,87,87,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2034012,32,86,118,0.6348361,0,2,5,9.183078,0,3.027622,0,0.3985778,0.6254519,1,0,0,0,0,0,0,0,1,0.2424882,0,1,0,3,9,1.139052,1,0,0,0,4,0.2424882,1,0,3,5,0.4570932,0,1,0,1.139052,1,0,0,0.4570932,0,1,0,1.065475,2.041943,1.065475,1.732783,7.426203,2.495305,1,0,0,2.797986,1,0,0,8.83569,1.315049,0,0,1
460000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,101,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.554216,45,99,144,1.131686,0,0,4,4.208156,0,0.9809169,1,0.5143273,0.8984462,0,0,0,0,1,0,0,0,1,0.6764366,0,1,0,2,8,0.6764366,0,1,0,1,4,0.9640914,1,0,1,4,0.1294623,0,1,0,0.654338,0,1,0,0.1294623,0,1,0,3.19544,7.161771,3.19544,0.4107314,3.661268,2.12898,1,0,0,2.223143,0,0,1,11.37275,2.109552,0,0,0
350000,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,67,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,54,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.776492,56,123,179,0.3119357,1,1,4,3.237933,0,2.86193,0,0.7025409,1.126498,1,0,0,0,0,0,0,0,0,0.6787278,0,1,0,4,9,0.825047,0,1,0,1,1,0.6787278,1,0,3,8,0.5493605,0,1,0,1.79464,0,1,0,0.5493605,0,1,0,1.900199,6.148445,1.900199,6.014361,13.87798,1.265707,0,0,1,1.265707,0,0,1,16.57479,1.21334,0,0,1
592888,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,90,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.994597,66,120,186,0.7292131,0,3,8,4.364429,0,3.787352,0,0.7685483,0.2460334,0,0,0,0,0,0,1,2,3,0.2062951,0,1,0,5,18,0.9494647,0,1,0,1,5,0.2062951,1,0,4,13,0.4332784,0,1,0,0.6966333,0,1,0,0.4332784,0,1,0,4.802147,4.946827,4.802147,5.149437,8.999836,1.118065,0,0,1,1.118065,0,0,1,12.14902,1.263444,0,0,1
420000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67,113,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,72,24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.599232,45,99,144,0.8091548,0,1,6,1.655647,1,4.267043,0,0.5552152,0.8931936,0,1,0,0,0,0,0,0,1,0.7264012,0,1,0,3,9,2.369489,0,1,0,0,0,0.7264012,1,0,3,9,0.3965712,0,1,0,0.8627216,0,1,0,0.3965712,0,1,0,2.176979,9.940141,2.176979,3.431342,3.105411,2.859354,1,0,0,2.961612,0,0,1,14.66861,2.813979,0,0,0
508000,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,107,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,50,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3529415,52,166,218,1.185251,0,0,3,9.187339,0,1.975345,1,0.4519593,0.7874322,1,0,0,0,0,0,0,0,1,0.4225406,0,1,0,3,6,0.7195084,0,0,1,1,1,0.4225406,1,0,2,5,0.3580664,0,1,0,0.6679286,0,1,0,0.3580664,0,1,0,0.8090212,3.734805,0.8090212,1.146768,8.902627,0.6336153,1,0,0,4.084137,1,0,0,10.58207,1.857165,0,0,1
